calc_id,chapter_slug,chapter_title,tex_file,line_number,context,numbers,classification,check_status,rationale,support_source
calc.aux.0328,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,559,"We use an example\footnote{See Exercise \ref{ex:sporadic}} from a file that will be used in the next Chapter. The \ttblue{accounts\_receivable} data file contains 10,000 invoices, and the total value of the \ttblue{am...","10000, 13500000, 122, 100000, 100, 1%, 20",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0329,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,567,"\bar{d}_m = \frac{\sum{d_m}}{m} = \frac{1,937.98}{6} = 322.9967","1937.98, 6, 322.9967",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0330,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,573,"s_{d, m}^2 = \frac{\sum{d_m^2} - \frac{(\sum{d_m})^2}{m}}{m - 1}","2, 2, 2, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0331,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,577,"s_{d, m}^2 = \frac{2,059,679 - \frac{1,937.98^2}{6}}{6 - 1} = 286,744","2, 2059679, 1937.98, 2, 6, 6, 1, 286744",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0332,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,581,"{s'_d}^2 = M_U(m) s_{d, m}^2 + M_U(m)(1 - M_U(m))(\bar{d}_m)^2","2, 2, 1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0333,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,586,"{s'_d}^2 &= 0.1147 \cdot 286,744 + 0.1147 \cdot (1 - 0.1147) \cdot 322.9967^2 \\","2, 0.1147, 286744, 0.1147, 1, 0.1147, 322.9967, 2",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0334,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,587,"&= 43,483.25",43483.25,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0335,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,589,where we have used $M_U(m) = 0.1147$.,0.1147,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0336,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,590,"Note that $M_U(m)$ is the upper bound on the proportion of errors, given $m = 6$.\footnote{See Equation \ref{eq:upper_bound}}",6,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0337,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,593,"g = \sqrt{\frac{N(N - n)}{n}} = \sqrt{\frac{10,000 \cdot (10,000 - 100)}{100}} = 994.9874","10000, 10000, 100, 100, 994.9874",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0338,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,595,such that the result is\footnote{The $t$ value of 2.571 is for a two-sided interval with $\alpha = 0.05$ and df = 5.},"2.571, 0.05, 5",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0339,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,597,"994.9874 \cdot 2.571 \cdot \sqrt{43,483.25} = 533,347.23","994.9874, 2.571, 43483.25, 533347.23",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0340,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,603,"s_{q, m}^2 = \frac{\sum{y^2} - 2q\sum{xy} + q^2\sum{x^2}}{m - 1}","2, 2, 2, 2, 2, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0341,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,608,"s_{q, m}^2 &= \frac{230,244,509 - 2 \cdot 0.9825 \cdot 231,280,871 + 0.9825^2 \cdot 234,376,912}{6 - 1} \\","2, 230244509, 2, 0.9825, 231280871, 0.9825, 2, 234376912, 6, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0342,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,613,"{s'_Q}^2 = M_U(m) s_{Q, m}^2","2, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0343,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,616,"= 0.1147 \cdot \AuxSporadicRatioVariance = 46,410.33","0.1147, 46410.33",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0344,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,623,"994.9874 \cdot 2.571 \cdot \sqrt{46,410.33} = 551,006","994.9874, 2.571, 46410.33, 551006",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0345,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,631,{s'_{r}}^2 = {s'_{d}}^2 - 2(b_1 - 1)(c_{xy} - s_x^2) + (b_1 - 1)^2 s_x^2,"2, 2, 2, 1, 1, 2, 1, 1, 2, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0346,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,634,"where ${s'_{d}}^2$ is the result obtained for the difference estimator in Equation \ref{eq:sd_diff_sporadic} $b_1$ is the slope coefficient, as defined in Equation \ref{eq:regression_slope}, and $s_x^2$ is the varianc...","2, 1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0347,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,637,"{s'_{r}}^2 &= 43,483.25 - 2(0.9915 - 1)(1,120,631 - 1,130,239) \\","2, 43483.25, 2, 0.9915, 1, 1120631, 1130239",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0348,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,638,"&+ (0.9915 - 1)^2 \cdot 1,130,239 \\","0.9915, 1, 2, 1130239",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0349,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,639,"&= 43,401.57",43401.57,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0350,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,646,"994.9874 \cdot 2.571 \cdot \sqrt{43,401.57} = 532,846","994.9874, 2.571, 43401.57, 532846",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0351,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,667,"In some cases, we test all items in a stratum. This stratum is called the \hlblue{census stratum}\index{census stratum}\index{stratum!census} or \hlblue{100\% stratum}\index{100\% stratum}\index{stratum!100\%}.","100%, 100%, 100%",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0352,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,691,"Apart from an unfortunate distribution of audit differences across strata, as the number of strata increases, we lose degrees of freedom as we make separate estimates of the mean and standard deviation in each stratum...","5, 20",static_theoretical_or_illustrative,intentional_manual,Numeric reference appears contextual rather than a computed manuscript result.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0353,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,715,"The desired total book value per stratum is therefore 7,360,816 / 3 = 2,453,605.","7360816, 3, 2453605",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0354,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,726,"1 & 2,431 & 1.57 -- 2,478.93 & 2,452,927.31 \\","1, 2431, 1.57, 2478.93, 2452927.31",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0355,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,727,"2 & 710   & 2,480.29 -- 4,833.28 & 2,453,454.96 \\","2, 710, 2480.29, 4833.28, 2453454.96",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
calc.aux.0356,aux,Estimation with Auxiliary Variables and Stratification,auxiliary.tex,728,"3 & 359   & 4,839.62 -- 18,496.21 & 2,454,433.73 \\","3, 359, 4839.62, 18496.21, 2454433.73",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/auxiliary-variables-and-stratification/support.html
